movement_id,product_id,movement_date,movement_type,quantity,warehouse,unit_cost,notes
1273,446,2024-12-17 10:51:32.275644,Sale,-48,Warehouse_B,497.97,Clearance
1274,197,2025-05-19 10:51:32.275711,Return,42,Warehouse_B,293.48,Regular movement
1275,158,2025-07-26 10:51:32.275778,Sale,91,Warehouse_B,205.56,Seasonal stock
1276,332,2024-10-09 10:51:32.275901,Adjustment,-68,Warehouse_B,81.29,New arrival
1277,158,2025-03-17 10:51:32.275986,Return,54,Warehouse_C,205.56,Seasonal stock
1278,55,2024-12-06 10:51:32.276060,Adjustment,-3,Warehouse_A,469.73,Seasonal stock
1279,342,2025-05-12 10:51:32.276135,Adjustment,-73,Warehouse_C,47.24,New arrival
1280,289,2025-04-07 10:51:32.276208,Return,-32,Warehouse_C,251.51,New arrival
1281,143,2025-05-25 10:51:32.276282,Return,-10,Warehouse_B,392.38,New arrival
1282,329,2025-03-12 10:51:32.276354,Purchase,-53,Warehouse_C,330.93,New arrival
1283,198,2025-07-01 10:51:32.276426,Return,94,Warehouse_A,301.65,New arrival
1284,307,2025-08-05 10:51:32.276497,Return,-65,Warehouse_C,37.69,New arrival
1285,349,2025-05-19 10:51:32.276567,Adjustment,26,Warehouse_B,360.72,Seasonal stock
1286,101,2025-01-21 10:51:32.276637,Return,42,Warehouse_A,497.26,Seasonal stock
1287,469,2025-07-31 10:51:32.276709,Purchase,-66,Warehouse_A,496.21,Seasonal stock
1288,445,2024-11-11 10:51:32.276778,Sale,-70,Warehouse_C,317.01,New arrival
1289,296,2025-05-18 10:51:32.276848,Adjustment,98,Warehouse_C,374.89,Seasonal stock
1290,184,2025-03-30 10:51:32.276919,Sale,82,Warehouse_A,216.26,Clearance
1291,21,2024-09-25 10:51:32.276987,Sale,-28,Warehouse_A,350.25,Regular movement
1292,161,2025-06-15 10:51:32.277057,Adjustment,-39,Warehouse_C,158.28,Regular movement
1293,376,2025-01-26 10:51:32.277128,Return,22,Warehouse_A,485.16,Clearance
1294,313,2025-01-15 10:51:32.277197,Return,-77,Warehouse_A,76.05,New arrival
1295,239,2025-03-22 10:51:32.277268,Adjustment,32,Warehouse_A,110.78,New arrival
1296,95,2025-04-15 10:51:32.277337,Return,13,Warehouse_B,188.15,Clearance
1297,386,2024-09-11 10:51:32.277407,Sale,-73,Warehouse_A,25.21,Regular movement
1298,249,2024-11-27 10:51:32.277476,Purchase,30,Warehouse_A,40.99,New arrival
1299,179,2025-08-09 10:51:32.277547,Adjustment,-56,Warehouse_C,144.67,New arrival
1300,62,2025-02-19 10:51:32.277615,Return,-75,Warehouse_C,195.99,Seasonal stock
1301,165,2025-08-14 10:51:32.277685,Sale,14,Warehouse_A,135.0,Regular movement
1302,132,2025-02-27 10:51:32.277756,Purchase,26,Warehouse_B,94.09,Regular movement
1303,412,2025-04-02 10:51:32.277826,Adjustment,12,Warehouse_C,7.54,Regular movement
1304,183,2025-03-27 10:51:32.277894,Purchase,63,Warehouse_A,296.56,New arrival
1305,102,2024-10-03 10:51:32.277966,Sale,-57,Warehouse_A,391.04,Clearance
1306,116,2025-05-22 10:51:32.278034,Adjustment,25,Warehouse_B,495.81,Regular movement
1307,87,2025-04-19 10:51:32.278102,Purchase,-61,Warehouse_C,486.47,Clearance
1308,307,2025-05-26 10:51:32.278172,Purchase,-62,Warehouse_C,37.69,Clearance
1309,93,2025-07-14 10:51:32.278240,Return,85,Warehouse_C,196.87,New arrival
1310,59,2025-03-09 10:51:32.278310,Adjustment,17,Warehouse_C,318.93,Seasonal stock
1311,333,2025-02-28 10:51:32.278379,Return,81,Warehouse_A,403.95,Regular movement
1312,450,2024-10-04 10:51:32.278448,Purchase,-52,Warehouse_C,250.57,Clearance
1313,35,2024-10-01 10:51:32.278518,Adjustment,-11,Warehouse_A,18.22,Regular movement
1314,76,2024-10-18 10:51:32.278586,Return,-79,Warehouse_B,232.98,Regular movement
1315,66,2025-03-25 10:51:32.278656,Sale,-73,Warehouse_B,251.45,New arrival
1316,497,2024-12-13 10:51:32.278722,Return,35,Warehouse_B,209.73,Clearance
1317,104,2025-03-02 10:51:32.278793,Purchase,10,Warehouse_A,79.07,Seasonal stock
1318,230,2025-05-04 10:51:32.278863,Return,29,Warehouse_B,368.15,New arrival
1319,165,2025-05-07 10:51:32.278931,Purchase,-20,Warehouse_C,135.0,Seasonal stock
1320,249,2025-01-05 10:51:32.279000,Sale,1,Warehouse_A,40.99,New arrival
1321,444,2024-08-20 10:51:32.279068,Purchase,33,Warehouse_A,390.77,Clearance
1322,464,2024-08-20 10:51:32.279141,Purchase,58,Warehouse_A,49.2,Seasonal stock
1323,137,2024-12-22 10:51:32.279209,Purchase,-6,Warehouse_C,453.1,New arrival
1324,36,2024-08-19 10:51:32.279277,Adjustment,-69,Warehouse_C,427.24,New arrival
1325,427,2025-08-09 10:51:32.279348,Return,-49,Warehouse_B,419.13,New arrival
1326,71,2025-07-04 10:51:32.279416,Return,98,Warehouse_A,28.9,Clearance
1327,228,2025-05-19 10:51:32.279483,Purchase,-98,Warehouse_B,272.97,Regular movement
1328,359,2025-02-14 10:51:32.279553,Return,-50,Warehouse_B,262.3,Seasonal stock
1329,357,2025-06-30 10:51:32.279620,Sale,-63,Warehouse_C,376.95,New arrival
1330,219,2025-06-03 10:51:32.279689,Return,45,Warehouse_A,403.14,Regular movement
1331,301,2024-10-06 10:51:32.279756,Return,51,Warehouse_C,134.45,Clearance
1332,174,2025-02-14 10:51:32.279826,Purchase,-25,Warehouse_B,263.44,Seasonal stock
1333,453,2025-08-06 10:51:32.279894,Purchase,-79,Warehouse_B,168.35,Regular movement
1334,329,2025-07-09 10:51:32.279963,Purchase,62,Warehouse_C,330.93,New arrival
1335,387,2025-03-10 10:51:32.280030,Return,-72,Warehouse_A,478.29,Seasonal stock
1336,237,2025-01-30 10:51:32.280099,Purchase,-60,Warehouse_A,76.13,New arrival
1337,11,2025-05-28 10:51:32.280166,Return,-31,Warehouse_A,270.44,Clearance
1338,197,2025-03-01 10:51:32.280235,Sale,34,Warehouse_C,293.48,New arrival
1339,161,2024-08-19 10:51:32.280302,Adjustment,86,Warehouse_B,158.28,Regular movement
1340,23,2025-01-21 10:51:32.280372,Sale,9,Warehouse_A,63.52,Seasonal stock
1341,304,2024-09-18 10:51:32.280439,Return,61,Warehouse_C,225.69,Regular movement
1342,488,2025-08-03 10:51:32.280508,Sale,-29,Warehouse_B,189.39,Regular movement
1343,493,2024-09-17 10:51:32.280576,Return,-71,Warehouse_B,242.68,New arrival
1344,410,2025-03-08 10:51:32.280645,Sale,-55,Warehouse_C,204.84,Clearance
1345,70,2025-07-14 10:51:32.280716,Sale,87,Warehouse_B,28.26,New arrival
1346,74,2025-07-09 10:51:32.280785,Sale,98,Warehouse_C,384.93,New arrival
1347,263,2025-01-09 10:51:32.280852,Sale,-58,Warehouse_C,347.63,Regular movement
1348,482,2025-04-17 10:51:32.280922,Sale,23,Warehouse_A,71.4,Regular movement
1349,69,2025-03-30 10:51:32.280991,Return,-95,Warehouse_B,393.95,Seasonal stock
1350,424,2025-05-28 10:51:32.281060,Sale,68,Warehouse_A,27.78,New arrival
1351,202,2024-11-29 10:51:32.281129,Sale,36,Warehouse_C,308.43,New arrival
1352,464,2024-10-15 10:51:32.281197,Sale,-62,Warehouse_B,49.2,Regular movement
1353,310,2024-11-13 10:51:32.281267,Adjustment,-46,Warehouse_B,413.61,Clearance
1354,199,2024-12-24 10:51:32.281335,Sale,-90,Warehouse_A,266.99,Regular movement
1355,50,2024-09-13 10:51:32.281405,Sale,-78,Warehouse_C,479.1,Regular movement
1356,173,2024-11-08 10:51:32.281472,Adjustment,-66,Warehouse_A,157.8,New arrival
1357,102,2025-05-01 10:51:32.281539,Return,83,Warehouse_B,391.04,New arrival
1358,345,2024-11-26 10:51:32.281608,Purchase,-51,Warehouse_A,208.54,Seasonal stock
1359,21,2025-05-23 10:51:32.281676,Adjustment,7,Warehouse_B,350.25,New arrival
1360,482,2024-09-28 10:51:32.281745,Purchase,46,Warehouse_B,71.4,New arrival
1361,290,2024-09-18 10:51:32.281812,Sale,-26,Warehouse_C,130.47,Regular movement
1362,157,2024-12-13 10:51:32.281882,Return,-40,Warehouse_B,37.37,Regular movement
1363,45,2024-09-29 10:51:32.281949,Adjustment,95,Warehouse_C,346.8,Regular movement
1364,184,2025-02-18 10:51:32.282019,Adjustment,71,Warehouse_C,216.26,New arrival
1365,162,2024-08-22 10:51:32.282088,Sale,-79,Warehouse_B,271.95,Clearance
1366,191,2025-04-30 10:51:32.282158,Purchase,-42,Warehouse_B,28.43,New arrival
1367,9,2025-02-09 10:51:32.282229,Return,-5,Warehouse_B,397.13,New arrival
1368,130,2024-09-30 10:51:32.282297,Sale,-58,Warehouse_A,178.91,Clearance
1369,478,2025-08-06 10:51:32.282367,Purchase,94,Warehouse_C,366.38,Clearance
1370,432,2024-09-03 10:51:32.282436,Return,-83,Warehouse_C,41.93,Seasonal stock
1371,70,2025-07-07 10:51:32.282505,Return,44,Warehouse_A,28.26,Regular movement
1372,378,2024-11-27 10:51:32.282573,Sale,-17,Warehouse_B,81.54,Clearance
1373,391,2025-05-22 10:51:32.282643,Adjustment,-91,Warehouse_A,347.49,Seasonal stock
1374,68,2025-04-22 10:51:32.282712,Sale,-93,Warehouse_B,189.65,Seasonal stock
1375,92,2024-11-03 10:51:32.282780,Adjustment,16,Warehouse_C,481.5,New arrival
1376,399,2024-08-20 10:51:32.282847,Purchase,26,Warehouse_A,106.29,Clearance
1377,483,2025-02-27 10:51:32.282916,Purchase,23,Warehouse_C,5.71,Regular movement
1378,340,2025-04-19 10:51:32.282984,Adjustment,-50,Warehouse_A,86.55,Clearance
1379,284,2025-08-16 10:51:32.283054,Sale,-50,Warehouse_C,112.8,New arrival
1380,433,2025-07-03 10:51:32.283126,Sale,46,Warehouse_C,81.08,Clearance
1381,221,2024-09-23 10:51:32.283193,Purchase,-93,Warehouse_B,300.6,New arrival
1382,483,2025-03-16 10:51:32.283263,Purchase,45,Warehouse_A,5.71,New arrival
1383,323,2025-03-15 10:51:32.283330,Adjustment,4,Warehouse_A,460.1,Seasonal stock
1384,124,2025-07-22 10:51:32.283400,Return,-85,Warehouse_A,321.96,Regular movement
1385,195,2025-03-23 10:51:32.283470,Adjustment,-32,Warehouse_A,30.31,New arrival
1386,491,2024-10-20 10:51:32.283540,Return,68,Warehouse_B,412.21,New arrival
1387,284,2025-04-28 10:51:32.283608,Adjustment,-20,Warehouse_A,112.8,Seasonal stock
1388,386,2025-05-27 10:51:32.283677,Adjustment,-65,Warehouse_A,25.21,Clearance
1389,118,2025-02-19 10:51:32.283744,Purchase,-88,Warehouse_A,129.79,Regular movement
1390,155,2024-10-29 10:51:32.283812,Return,15,Warehouse_B,189.13,Seasonal stock
1391,457,2025-03-15 10:51:32.283881,Sale,78,Warehouse_A,179.95,New arrival
1392,394,2025-05-22 10:51:32.283948,Sale,-64,Warehouse_C,463.15,Seasonal stock
1393,4,2025-01-01 10:51:32.284017,Adjustment,-77,Warehouse_C,74.15,New arrival
1394,132,2025-03-23 10:51:32.284084,Adjustment,-87,Warehouse_C,94.09,Clearance
1395,109,2025-01-19 10:51:32.284151,Adjustment,71,Warehouse_B,192.68,Clearance
1396,52,2024-11-28 10:51:32.284220,Adjustment,-50,Warehouse_A,152.29,Clearance
1397,242,2025-02-09 10:51:32.284287,Sale,-86,Warehouse_B,301.29,Seasonal stock
1398,204,2025-02-07 10:51:32.284355,Return,-31,Warehouse_A,272.6,Seasonal stock
1399,93,2025-04-06 10:51:32.284423,Sale,-25,Warehouse_C,196.87,Regular movement
1400,42,2024-11-25 10:51:32.284493,Adjustment,-40,Warehouse_A,71.83,Seasonal stock
1401,449,2025-04-01 10:51:32.284560,Return,-15,Warehouse_A,221.49,Seasonal stock
1402,125,2025-07-02 10:51:32.284630,Return,-42,Warehouse_B,298.95,Clearance
1403,467,2025-06-24 10:51:32.284700,Adjustment,-41,Warehouse_B,356.39,Clearance
1404,290,2025-03-25 10:51:32.284770,Sale,59,Warehouse_A,130.47,Regular movement
1405,198,2025-05-20 10:51:32.284838,Purchase,-93,Warehouse_B,301.65,Seasonal stock
1406,165,2024-12-12 10:51:32.284907,Sale,-60,Warehouse_A,135.0,Regular movement
1407,84,2025-01-06 10:51:32.284977,Adjustment,-17,Warehouse_B,85.03,Seasonal stock
1408,391,2025-02-21 10:51:32.285044,Adjustment,98,Warehouse_B,347.49,Seasonal stock
1409,408,2025-06-21 10:51:32.285115,Adjustment,-28,Warehouse_A,319.4,Regular movement
1410,312,2025-07-20 10:51:32.285183,Purchase,58,Warehouse_C,460.22,New arrival
1411,79,2024-09-22 10:51:32.285255,Purchase,-20,Warehouse_C,123.29,Seasonal stock
1412,276,2024-12-09 10:51:32.285323,Adjustment,38,Warehouse_B,429.33,Clearance
1413,54,2025-04-09 10:51:32.285392,Adjustment,52,Warehouse_C,340.72,Regular movement
1414,99,2024-12-29 10:51:32.285460,Return,-47,Warehouse_C,373.41,New arrival
1415,83,2025-03-25 10:51:32.285527,Sale,-43,Warehouse_A,117.75,Clearance
1416,113,2024-11-08 10:51:32.285594,Adjustment,-45,Warehouse_C,142.28,New arrival
1417,126,2025-04-06 10:51:32.285661,Return,66,Warehouse_B,150.48,Seasonal stock
1418,379,2025-03-22 10:51:32.285729,Adjustment,14,Warehouse_B,495.8,Seasonal stock
1419,378,2025-07-01 10:51:32.285812,Return,-69,Warehouse_C,81.54,Seasonal stock
1420,421,2024-12-31 10:51:32.285892,Return,30,Warehouse_B,308.54,Clearance
1421,452,2024-09-20 10:51:32.285963,Purchase,25,Warehouse_B,354.56,New arrival
1422,208,2024-12-18 10:51:32.286034,Return,-80,Warehouse_B,141.3,Seasonal stock
1423,409,2024-12-17 10:51:32.286104,Adjustment,-84,Warehouse_A,466.13,Seasonal stock
1424,411,2025-01-26 10:51:32.286174,Adjustment,23,Warehouse_A,155.61,New arrival
1425,202,2024-10-27 10:51:32.286244,Purchase,67,Warehouse_B,308.43,Seasonal stock
1426,110,2024-12-19 10:51:32.286313,Purchase,57,Warehouse_B,124.88,Clearance
1427,82,2025-06-28 10:51:32.286384,Purchase,-73,Warehouse_A,289.79,New arrival
1428,164,2025-02-21 10:51:32.286451,Sale,-24,Warehouse_C,299.79,Regular movement
1429,248,2025-05-11 10:51:32.286519,Sale,-52,Warehouse_A,94.66,Regular movement
1430,77,2025-07-26 10:51:32.286588,Purchase,99,Warehouse_C,32.22,Regular movement
1431,315,2025-03-25 10:51:32.286656,Purchase,68,Warehouse_A,183.96,Regular movement
1432,320,2025-03-08 10:51:32.286725,Return,-51,Warehouse_B,491.47,New arrival
1433,19,2024-09-15 10:51:32.286795,Return,-30,Warehouse_B,491.35,Regular movement
1434,88,2025-05-18 10:51:32.286864,Return,-51,Warehouse_C,89.09,New arrival
1435,144,2024-10-17 10:51:32.286932,Adjustment,-22,Warehouse_A,418.63,Clearance
1436,295,2024-09-29 10:51:32.287003,Sale,-59,Warehouse_C,367.84,Clearance
1437,267,2025-04-10 10:51:32.287072,Return,91,Warehouse_A,156.07,Clearance
1438,406,2025-04-15 10:51:32.287143,Sale,84,Warehouse_C,115.42,New arrival
1439,358,2024-08-24 10:51:32.287211,Adjustment,7,Warehouse_A,211.79,Regular movement
1440,36,2025-08-08 10:51:32.287279,Purchase,-48,Warehouse_B,427.24,Seasonal stock
1441,373,2025-06-17 10:51:32.287347,Return,-82,Warehouse_B,241.97,Seasonal stock
1442,282,2025-07-07 10:51:32.287414,Purchase,-59,Warehouse_A,6.57,New arrival
1443,49,2024-10-09 10:51:32.287483,Purchase,-34,Warehouse_B,413.36,New arrival
1444,387,2025-03-14 10:51:32.287550,Return,46,Warehouse_A,478.29,Seasonal stock
1445,451,2025-01-24 10:51:32.287618,Adjustment,8,Warehouse_C,389.13,Regular movement
1446,115,2024-12-18 10:51:32.287688,Sale,-42,Warehouse_B,68.01,Seasonal stock
1447,153,2025-02-01 10:51:32.287756,Purchase,-2,Warehouse_C,257.34,Seasonal stock
1448,205,2024-11-17 10:51:32.287824,Sale,3,Warehouse_A,362.97,Clearance
1449,378,2025-02-18 10:51:32.287892,Sale,-96,Warehouse_B,81.54,Regular movement
1450,246,2025-01-19 10:51:32.287959,Adjustment,32,Warehouse_A,343.96,Clearance
1451,247,2025-01-06 10:51:32.288028,Purchase,99,Warehouse_B,17.4,New arrival
1452,231,2024-11-12 10:51:32.288095,Purchase,-47,Warehouse_B,442.6,Seasonal stock
1453,453,2025-05-02 10:51:32.288164,Return,-89,Warehouse_A,168.35,Seasonal stock
1454,170,2025-04-22 10:51:32.288233,Purchase,-39,Warehouse_A,386.37,Clearance
1455,181,2025-02-06 10:51:32.288300,Return,-96,Warehouse_C,467.48,Clearance
1456,436,2025-07-09 10:51:32.288368,Sale,87,Warehouse_A,138.71,Seasonal stock
1457,111,2025-01-22 10:51:32.288435,Return,-73,Warehouse_C,268.81,New arrival
1458,141,2024-11-18 10:51:32.288503,Sale,48,Warehouse_B,188.23,Regular movement
1459,85,2025-06-13 10:51:32.288570,Return,1,Warehouse_A,45.1,Clearance
1460,161,2025-01-25 10:51:32.288639,Purchase,-73,Warehouse_C,158.28,Clearance
1461,389,2025-07-10 10:51:32.288706,Adjustment,81,Warehouse_C,190.85,New arrival
1462,107,2025-04-22 10:51:32.288775,Adjustment,-95,Warehouse_A,9.84,Regular movement
1463,382,2025-06-01 10:51:32.288843,Return,-48,Warehouse_A,120.53,Seasonal stock
1464,102,2025-07-07 10:51:32.288911,Adjustment,-53,Warehouse_C,391.04,Regular movement
1465,269,2025-07-19 10:51:32.288978,Sale,-63,Warehouse_C,451.25,Seasonal stock
1466,146,2025-04-16 10:51:32.289047,Sale,-92,Warehouse_C,453.35,Clearance
1467,78,2025-08-12 10:51:32.289113,Adjustment,-40,Warehouse_A,296.3,Clearance
1468,314,2024-12-01 10:51:32.289182,Purchase,5,Warehouse_C,201.35,New arrival
1469,224,2025-06-12 10:51:32.289250,Adjustment,-16,Warehouse_A,306.82,Seasonal stock
1470,470,2024-08-29 10:51:32.289318,Purchase,-84,Warehouse_C,395.28,Clearance
1471,11,2025-04-13 10:51:32.289387,Purchase,-22,Warehouse_C,270.44,Clearance
1472,43,2024-10-04 10:51:32.289454,Purchase,-62,Warehouse_B,304.69,Clearance
1473,47,2024-10-11 10:51:32.289524,Return,32,Warehouse_C,497.26,Clearance
1474,355,2024-10-11 10:51:32.289591,Adjustment,-46,Warehouse_A,158.12,Seasonal stock
1475,302,2024-11-03 10:51:32.289659,Purchase,-46,Warehouse_A,103.57,Seasonal stock
1476,337,2025-02-14 10:51:32.289725,Sale,73,Warehouse_A,177.82,Clearance
1477,74,2025-01-20 10:51:32.289793,Adjustment,50,Warehouse_C,384.93,Seasonal stock
1478,107,2025-04-06 10:51:32.289861,Return,84,Warehouse_C,9.84,Clearance
1479,160,2025-07-05 10:51:32.289931,Purchase,-55,Warehouse_B,247.43,Clearance
1480,88,2025-07-23 10:51:32.290000,Purchase,94,Warehouse_B,89.09,Regular movement
1481,241,2024-11-06 10:51:32.290067,Purchase,-11,Warehouse_B,294.73,Seasonal stock
1482,142,2025-02-18 10:51:32.290136,Sale,-1,Warehouse_B,243.54,Seasonal stock
1483,180,2025-02-14 10:51:32.290206,Purchase,67,Warehouse_A,308.06,New arrival
1484,105,2024-08-31 10:51:32.290275,Return,-93,Warehouse_A,361.68,Clearance
1485,386,2024-10-02 10:51:32.290343,Return,28,Warehouse_B,25.21,New arrival
1486,449,2024-11-25 10:51:32.290411,Return,-17,Warehouse_C,221.49,New arrival
1487,344,2024-12-04 10:51:32.290478,Sale,86,Warehouse_C,54.16,Clearance
1488,72,2024-10-21 10:51:32.290545,Purchase,53,Warehouse_B,138.05,Regular movement
1489,9,2025-08-10 10:51:32.290612,Return,-23,Warehouse_A,397.13,Seasonal stock
1490,71,2024-11-06 10:51:32.290679,Return,-47,Warehouse_A,28.9,New arrival
1491,48,2024-09-03 10:51:32.290748,Adjustment,75,Warehouse_A,7.72,Regular movement
1492,485,2025-03-16 10:51:32.290815,Adjustment,-31,Warehouse_B,395.68,Clearance
1493,302,2025-05-14 10:51:32.290883,Return,-43,Warehouse_A,103.57,New arrival
1494,215,2024-08-22 10:51:32.290951,Sale,76,Warehouse_A,326.91,Seasonal stock
1495,500,2025-01-19 10:51:32.291017,Adjustment,47,Warehouse_B,447.99,Seasonal stock
1496,44,2025-04-19 10:51:32.291086,Sale,-15,Warehouse_B,149.59,New arrival
1497,329,2025-08-05 10:51:32.291153,Sale,-69,Warehouse_C,330.93,New arrival
1498,292,2025-03-20 10:51:32.291219,Return,39,Warehouse_A,277.92,New arrival
1499,154,2025-01-25 10:51:32.291288,Purchase,83,Warehouse_C,388.8,Clearance
1500,274,2025-04-08 10:51:32.291355,Sale,86,Warehouse_A,446.59,Seasonal stock
1501,306,2025-01-05 10:51:32.291422,Purchase,10,Warehouse_B,111.15,New arrival
1502,375,2025-05-31 10:51:32.291491,Return,-48,Warehouse_B,318.03,Seasonal stock
1503,30,2025-01-24 10:51:32.291557,Purchase,5,Warehouse_B,40.7,New arrival
1504,479,2025-02-04 10:51:32.291626,Sale,24,Warehouse_B,499.96,Regular movement
1505,103,2025-03-31 10:51:32.291693,Purchase,90,Warehouse_A,114.45,Clearance
1506,11,2024-10-05 10:51:32.291762,Sale,30,Warehouse_C,270.44,New arrival
1507,341,2025-08-10 10:51:32.291829,Return,-36,Warehouse_A,87.74,New arrival
1508,20,2025-02-23 10:51:32.291896,Return,-29,Warehouse_B,385.43,Seasonal stock
1509,219,2025-06-04 10:51:32.291964,Purchase,-39,Warehouse_B,403.14,Clearance
1510,227,2025-06-14 10:51:32.292032,Sale,80,Warehouse_C,294.32,Seasonal stock
1511,374,2024-12-16 10:51:32.292098,Return,-18,Warehouse_B,348.17,Regular movement
1512,249,2024-09-06 10:51:32.292167,Return,12,Warehouse_C,40.99,Clearance
1513,491,2024-12-09 10:51:32.292235,Return,-59,Warehouse_C,412.21,Seasonal stock
1514,157,2025-01-10 10:51:32.292303,Return,-55,Warehouse_C,37.37,Clearance
1515,362,2024-12-05 10:51:32.292371,Sale,-5,Warehouse_A,214.94,Clearance
1516,179,2025-06-19 10:51:32.292439,Adjustment,-68,Warehouse_C,144.67,New arrival
1517,464,2024-12-27 10:51:32.292506,Return,-20,Warehouse_B,49.2,Seasonal stock
1518,229,2025-02-20 10:51:32.292576,Adjustment,-93,Warehouse_C,295.86,Clearance
1519,474,2025-03-05 10:51:32.292644,Return,89,Warehouse_A,279.78,Clearance
1520,96,2025-02-10 10:51:32.292711,Purchase,82,Warehouse_A,90.24,Regular movement
1521,382,2024-10-08 10:51:32.292779,Adjustment,72,Warehouse_C,120.53,New arrival
1522,122,2024-12-29 10:51:32.292849,Return,90,Warehouse_B,33.16,Seasonal stock
1523,284,2025-06-15 10:51:32.292918,Sale,-13,Warehouse_A,112.8,New arrival
1524,380,2025-06-28 10:51:32.292984,Return,42,Warehouse_C,6.85,Regular movement
1525,478,2025-01-01 10:51:32.293053,Sale,89,Warehouse_B,366.38,Regular movement
1526,435,2025-04-30 10:51:32.293119,Sale,-36,Warehouse_C,464.8,Seasonal stock
1527,234,2024-12-08 10:51:32.293187,Sale,29,Warehouse_C,434.35,Regular movement
1528,161,2025-07-11 10:51:32.293255,Purchase,91,Warehouse_A,158.28,Regular movement
1529,265,2024-10-26 10:51:32.293323,Purchase,79,Warehouse_C,181.03,New arrival
1530,420,2025-05-27 10:51:32.293391,Return,-5,Warehouse_A,86.49,Seasonal stock
1531,323,2024-09-13 10:51:32.293457,Adjustment,14,Warehouse_A,460.1,New arrival
1532,240,2025-03-09 10:51:32.293524,Return,77,Warehouse_A,276.68,Seasonal stock
1533,157,2025-05-23 10:51:32.293591,Return,-2,Warehouse_C,37.37,Clearance
1534,185,2024-10-07 10:51:32.293657,Sale,28,Warehouse_A,422.72,New arrival
1535,426,2024-12-20 10:51:32.293728,Return,33,Warehouse_B,163.16,Clearance
1536,47,2025-07-15 10:51:32.293794,Return,21,Warehouse_B,497.26,Seasonal stock
1537,53,2025-06-07 10:51:32.293861,Return,-80,Warehouse_A,44.34,Seasonal stock
1538,366,2025-04-08 10:51:32.293930,Adjustment,90,Warehouse_C,496.81,New arrival
